Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"565946000","211700","3274","469.5",""
"567094000","211700","3274","470.2",""
"568178000","211700","3274","471.0",""
"569389000","211700","3274","471.7",""
"570537000","211700","3274","472.9",""
"571686000","211700","3274","473.6",""
"572834000","211700","3274","474.3",""
"573917000","211700","3274","475.1",""
"575122000","211700","3274","475.8",""
"576271000","211700","3274","476.6",""
"577419000","211700","3274","477.7",""
"578577000","211700","3274","478.4",""
"579660000","211700","3274","478.8",""
"580865000","211700","3274","479.9",""
"582013000","211700","3274","480.7",""
"583161000","211700","3274","481.4",""
"584310000","211700","3274","482.2",""
"585392000","211700","3274","482.9",""
"586597000","210000","3274","483.6",""
"587745000","210000","3274","484.8",""
"588898000","210000","3273","485.5",""
"590047000","210000","3273","486.3",""
"591130000","210000","3273","487.0",""
"592337000","210000","3273","487.7",""
"593485000","210000","3273","488.9",""
"594633000","210000","3273","489.6",""
"595782000","210000","3273","490.4",""
"596865000","210000","3274","491.1",""
"598071000","210000","3273","491.8",""
"599224000","210000","3273","492.6",""
"600372000","210000","3273","493.7",""
"601519000","210000","3274","494.5",""
"602603000","210000","3273","494.8",""
"603808000","210000","3274","495.9",""
"604956000","210000","3274","496.7",""
"606105000","210000","3274","497.4",""
"607252000","210000","3273","498.2",""
"608342000","210000","3273","498.9",""
"609547000","210000","3273","499.6",""
"610694000","210000","3273","500.8",""
"611842000","210000","3273","501.5",""
"612990000","210000","3273","502.3",""
"614074000","210000","3273","503.0",""
"615281000","210000","3273","503.8",""
"616429000","210000","3273","504.9",""
"617577000","210000","3273","505.6",""
"618730000","210000","3273","506.4",""
"619813000","210000","3273","506.7",""
"621023000","210000","3273","507.9",""
"622171000","210000","3273","508.6",""
"623319000","210000","3273","509.3",""
"624466000","210000","3273","510.1",""
"625549000","210000","3273","510.8",""
"626755000","210000","3273","511.6",""
"627903000","210000","3273","512.7",""
"629057000","210000","3273","513.4",""
"630205000","210000","3273","514.2",""
"631288000","210000","3273","514.9",""
"632493000","210000","3273","515.7",""
