Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"44533072000","450200","3281","37718.2"
"44534187000","450200","3281","37718.6"
"44535180000","450200","3281","37719.3"
"44536038000","450200","3281","37719.7"
"44537031000","450200","3281","37720.1"
"44537889000","183500","3281","37720.8"
"44539138000","183500","3281","37721.6"
"44539996000","183500","3281","37722.0"
"44540995000","183500","3281","37722.3"
"44541853000","183500","3281","37723.1"
"44542846000","183500","3281","37723.4"
"44543902000","183500","3281","37724.2"
"44544953000","183500","3281","37724.6"
"44545812000","183500","3281","37724.9"
"44546805000","183500","3281","37725.7"
"44547663000","183500","3281","37726.1"
"44548912000","183500","3281","37726.8"
"44549771000","183500","3281","37727.2"
"44550770000","183500","3281","37727.9"
"44551628000","183500","3281","37728.3"
"44552627000","183500","3281","37729.1"
"44553683000","183500","3281","37729.4"
"44554735000","183500","3281","37730.2"
"44555593000","183500","3281","37730.5"
"44556587000","183500","3281","37731.3"
"44557445000","183500","3281","37731.7"
"44558636000","183500","3281","37732.4"
"44559553000","183500","3281","37732.8"
"44560552000","183500","3281","37733.5"
"44561410000","183500","3281","37733.9"
"44562403000","183500","3281","37734.3"
"44563460000","183500","3281","37735.0"
"44564512000","183500","3281","37735.4"
"44565371000","183500","3281","37736.2"
"44566364000","183500","3281","37736.5"
"44567223000","183500","3281","37737.3"
"44568472000","183500","3281","37737.6"
"44569330000","183500","3281","37738.4"
"44570323000","183500","3281","37738.8"
"44571186000","183500","3281","37739.1"
"44572179000","183500","3281","37739.9"
"44573293000","183500","3281","37740.6"
"44574286000","183500","3281","37741.0"
"44575144000","183500","3281","37741.4"
"44576138000","183500","3281","37742.1"
"44576997000","183500","3281","37742.5"
"44578245000","183500","3281","37743.2"
"44579104000","183500","3281","37743.6"
"44580098000","183500","3281","37744.4"
"44580962000","183500","3281","37744.7"
"44581955000","183500","3281","37745.5"
"44583069000","183500","3281","37745.9"
"44584063000","183500","3281","37746.6"
"44584922000","183500","3281","37747.0"
"44585915000","183500","3281","37747.3"
"44586772000","183500","3281","37748.1"
"44587963000","183500","3281","37748.5"
"44588880000","183500","3281","37749.2"
"44589872000","183500","3281","37749.6"
"44590737000","183500","3281","37749.9"
"44591730000","183500","3281","37750.7"
"44592786000","183500","3281","37751.5"
"44593837000","183500","3281","37751.8"
"44594700000","183500","3281","37752.2"
"44595693000","183500","3281","37753.0"
"44596551000","183500","3281","37753.3"
"44597800000","183500","3281","37754.1"
"44598659000","183500","3281","37754.4"
"44599651000","183500","3281","37755.2"
"44600515000","183500","3281","37755.6"
"44601508000","183500","3281","37756.3"
"44602622000","183500","3281","37756.7"
"44603615000","183500","3281","37757.4"
"44604474000","183500","3281","37757.8"
"44605468000","183500","3281","37758.6"
"44606327000","183500","3281","37758.9"
"44607516000","183500","3281","37759.7"
"44608434000","183500","3281","37760.1"
"44609426000","183500","3281","37760.4"
"44610285000","183500","3281","37761.2"
"44611284000","183500","3281","37761.5"
"44612397000","183500","3281","37762.3"
"44613390000","183500","3281","37762.7"
"44614249000","183500","3281","37763.4"
"44615242000","183500","3281","37763.8"
"44616100000","183500","3281","37764.1"
"44617349000","183500","3281","37764.9"
"44618207000","183500","3281","37765.3"
"44619200000","183500","3281","37766.0"
"44620059000","183500","3281","37766.4"
"44621057000","168700","3281","37767.2"
"44622171000","168700","3281","37767.5"
"44623164000","168700","3281","37768.3"
"44624023000","168700","3281","37768.6"
"44625017000","168700","3281","37769.4"
"44625875000","168700","3281","37769.8"
"44627125000","168700","3281","37770.5"
"44627984000","168700","3281","37770.9"
"44628978000","168700","3281","37771.6"
"44629836000","168700","3281","37772.0"
"44630836000","168700","3281","37772.8"
"44631949000","168700","3281","37773.1"
"44632942000","168700","3281","37773.9"
"44633801000","168700","3281","37774.3"
"44634795000","168700","3281","37774.6"
"44635653000","168700","3281","37775.4"
"44636908000","168700","3281","37776.1"
"44637766000","168700","3281","37776.5"
"44638759000","168700","3281","37776.9"
"44639618000","168700","3281","37777.6"
"44640617000","168700","3280","37778.0"
"44641673000","168700","3280","37778.7"
"44642724000","168700","3280","37779.1"
"44643582000","168700","3280","37779.9"
"44644575000","168700","3281","37780.2"
"44645434000","168700","3281","37780.6"
"44646683000","168700","3280","37781.3"
"44647541000","168700","3280","37781.7"
"44648535000","168700","3280","37782.5"
"44649392000","168700","3280","37782.8"
"44650386000","168700","3280","37783.6"
"44651447000","168700","3280","37784.0"
"44652499000","168700","3280","37784.7"
"44653357000","168700","3280","37785.1"
"44654350000","168700","3280","37785.8"
"44655209000","168700","3280","37786.2"
"44656457000","168700","3280","37787.0"
"44657316000","168700","3280","37787.3"
"44658309000","168700","3280","37788.1"
"44659168000","168700","3280","37788.5"
"44660162000","168700","3280","37788.8"
"44661281000","168700","3280","37789.6"
"44662275000","168700","3280","37790.3"
"44663133000","168700","3280","37790.7"
"44664126000","168700","3280","37791.1"
"44664985000","168700","3280","37791.8"
"44666233000","168700","3280","37792.2"
"44667092000","168700","3281","37792.9"
"44668085000","168700","3281","37793.3"
"44668944000","168700","3281","37793.7"
"44669936000","168700","3281","37794.4"
"44671056000","168700","3281","37795.2"
"44672050000","168700","3281","37795.5"
"44672908000","168700","3281","37795.9"
"44673902000","168700","3281","37796.7"
"44674761000","168700","3281","37797.0"
"44676009000","168700","3281","37797.8"
"44676868000","168700","3281","37798.1"
"44677861000","168700","3281","37798.9"
"44678725000","168700","3281","37799.3"
"44679718000","168700","3281","37800.0"
"44680838000","168700","3281","37800.4"
"44681832000","168700","3281","37801.2"
"44682690000","168700","3281","37801.5"
"44683683000","168700","3281","37802.3"
"44684542000","168700","3281","37802.6"
"44685791000","168700","3281","37803.4"
"44686649000","168700","3281","37803.8"
"44687642000","168700","3281","37804.1"
"44688501000","168700","3281","37804.9"
"44689495000","168700","3281","37805.3"
"44690613000","168700","3281","37806.0"
"44691607000","168700","3281","37806.4"
"44692464000","168700","3281","37807.1"
"44693458000","168700","3281","37807.5"
"44694316000","168700","3281","37807.9"
"44695564000","168700","3281","37808.6"
"44696422000","168700","3281","37809.0"
"44697416000","168700","3281","37809.7"
"44698274000","168700","3281","37810.1"
"44699267000","168700","3281","37810.9"
"44700323000","168700","3281","37811.2"
"44701379000","168700","3281","37812.0"
"44702238000","168700","3281","37812.3"
"44703232000","168700","3281","37813.1"
"44704091000","169000","3281","37813.5"
"44705340000","169000","3281","37814.2"
"44706199000","169000","3281","37814.6"
"44707194000","169000","3281","37815.4"
"44708053000","169000","3281","37815.7"
"44709046000","169000","3281","37816.1"
"44710158000","169000","3281","37816.8"
"44711158000","169000","3281","37817.2"
"44712017000","169000","3281","37818.0"
"44713011000","169000","3281","37818.3"
"44713870000","169000","3281","37818.7"
"44715119000","169000","3281","37819.4"
"44715977000","169000","3281","37820.2"
"44716971000","169000","3281","37820.6"
"44717829000","169000","3281","37820.9"
"44718823000","169000","3281","37821.7"
"44719936000","169000","3281","37822.0"
"44720939000","169000","3281","37822.8"
"44721797000","169000","3281","37823.2"
"44722791000","169000","3281","37823.9"
"44723650000","169000","3281","37824.3"
"44724899000","169000","3281","37825.1"
"44725758000","169000","3281","37825.4"
"44726750000","169000","3281","37826.2"
"44727609000","169000","3281","37826.5"
"44728603000","169000","3281","37827.3"
"44729715000","169000","3281","37827.7"
"44730715000","169000","3281","37828.4"
"44731573000","169000","3281","37828.8"
"44732567000","169000","3281","37829.1"
"44733425000","169000","3281","37829.9"
"44734673000","169000","3281","37830.3"
"44735532000","169000","3281","37831.0"
"44736525000","169000","3281","37831.4"
"44737383000","169000","3281","37831.8"
"44738377000","169000","3281","37832.5"
"44739433000","169000","3281","37832.9"
"44740489000","169000","3281","37833.6"
"44741347000","169000","3280","37834.0"
"44742340000","169000","3280","37834.8"
"44743199000","169000","3280","37835.1"
"44744448000","169000","3280","37835.9"
"44745306000","169000","3281","37836.2"
"44746300000","169000","3281","37837.0"
"44747159000","169000","3281","37837.4"
"44748153000","169000","3281","37838.1"
"44749267000","169000","3281","37838.5"
"44750261000","169000","3281","37839.3"
"44751125000","169000","3281","37839.6"
"44752119000","169000","3281","37840.0"
"44752978000","169000","3281","37840.7"
"44754226000","169000","3281","37841.5"
"44755085000","169000","3281","37841.9"
"44756078000","169000","3281","37842.2"
"44756937000","169000","3281","37843.0"
"44757930000","169000","3281","37843.3"
"44759043000","169000","3281","37844.1"
"44760037000","169000","3281","37844.5"
"44760901000","169000","3281","37844.8"
"44761895000","169000","3281","37845.6"
"44762758000","169000","3281","37846.0"
"44764007000","169000","3281","37846.7"
"44764864000","169000","3281","37847.1"
"44765858000","169000","3281","37847.8"
"44766716000","169000","3281","37848.2"
"44767710000","169000","3281","37849.0"
"44768823000","169000","3281","37849.3"
"44769817000","169000","3281","37850.1"
"44770682000","169000","3281","37850.4"
"44771676000","169000","3281","37851.2"
"44772535000","169000","3281","37851.6"
"44773783000","169000","3281","37852.3"
"44774641000","169000","3281","37852.7"
"44775635000","169000","3281","37853.0"
"44776493000","169000","3281","37853.8"
"44777487000","169000","3281","37854.2"
"44778601000","169000","3281","37854.9"
"44779595000","169000","3280","37855.3"
"44780452000","169000","3280","37856.1"
"44781451000","169000","3280","37856.4"
"44782309000","169000","3280","37856.8"
"44783557000","169000","3280","37857.5"
"44784416000","169000","3280","37857.9"
"44785409000","169000","3280","37858.7"
"44786268000","169000","3280","37859.0"
"44787260000","168700","3280","37859.8"
"44788374000","168700","3280","37860.1"
"44789368000","168700","3280","37860.9"
"44790227000","168700","3280","37861.3"
"44791226000","168700","3280","37862.0"
"44792085000","168700","3280","37862.4"
"44793335000","168700","3280","37863.1"
"44794193000","168700","3280","37863.5"
"44795187000","168700","3281","37864.3"
"44796045000","168700","3281","37864.6"
"44797038000","168700","3280","37865.0"
"44798151000","168700","3280","37865.8"
"44799145000","168700","3280","37866.1"
"44800005000","168700","3280","37866.9"
"44801003000","168700","3280","37867.2"
"44801861000","168700","3280","37867.6"
"44803052000","168700","3280","37868.4"
"44803969000","168700","3280","37869.1"
"44804967000","168700","3280","37869.5"
"44805826000","168700","3280","37869.9"
"44806819000","168700","3280","37870.6"
"44807933000","168700","3280","37871.0"
"44808926000","168700","3280","37871.7"
"44809784000","168700","3280","37872.1"
"44810784000","168700","3280","37872.9"
"44811642000","168700","3280","37873.2"
"44812891000","168700","3280","37874.0"
"44813749000","168700","3280","37874.3"
"44814743000","168700","3280","37875.1"
"44815602000","168700","3280","37875.5"
"44816596000","168700","3280","37876.2"
"44817652000","168700","3281","37876.6"
"44818702000","168700","3281","37877.3"
"44819560000","168700","3281","37877.7"
"44820558000","168700","3281","37878.1"
"44821417000","168700","3281","37878.8"
"44822665000","168700","3280","37879.2"
"44823524000","168700","3280","37880.0"
"44824517000","168700","3281","37880.3"
"44825375000","168700","3281","37880.7"
"44826368000","168700","3281","37881.4"
"44827481000","168700","3281","37882.2"
"44828475000","168700","3281","37882.6"
"44829333000","168700","3281","37882.9"
"44830327000","168700","3281","37883.7"
"44831191000","168700","3281","37884.1"
"44832382000","168700","3281","37884.8"
"44833298000","168700","3281","37885.2"
"44834292000","168700","3281","37885.9"
"44835150000","168700","3281","37886.3"
"44836144000","168700","3281","37887.1"
"44837258000","168700","3281","37887.4"
"44838251000","168700","3281","37888.2"
"44839109000","168700","3281","37888.5"
"44840102000","168700","3281","37888.9"
"44840967000","168700","3281","37889.7"
"44842215000","168700","3281","37890.0"
"44843074000","168700","3281","37890.8"
"44844067000","168700","3281","37891.1"
"44844925000","168700","3281","37891.9"
"44845918000","168700","3281","37892.3"
"44847036000","168700","3281","37893.0"
"44848029000","168700","3281","37893.4"
"44848888000","168700","3281","37893.7"
"44849881000","168700","3281","37894.5"
"44850745000","168700","3281","37894.9"
"44851994000","168700","3281","37895.6"
"44852853000","168700","3281","37896.0"
"44853846000","168700","3281","37896.8"
"44854705000","168700","3281","37897.1"
"44855698000","168700","3281","37897.9"
"44856812000","168700","3281","37898.2"
"44857805000","168700","3281","37899.0"
"44858664000","168700","3282","37899.4"
"44859657000","168700","3282","37900.1"
"44860522000","168700","3282","37900.5"
"44861770000","168700","3282","37901.2"
"44862628000","168700","3282","37901.6"
"44863622000","168700","3282","37902.0"
"44864481000","168700","3282","37902.7"
"44865474000","168700","3282","37903.1"
"44866587000","168700","3282","37903.9"
"44867580000","168700","3281","37904.2"
"44868437000","168700","3281","37905.0"
"44869431000","168700","3281","37905.3"
"44870290000","168700","3281","37905.7"
"44871543000","167800","3281","37906.5"
"44872402000","167800","3281","37906.8"
"44873395000","167800","3281","37907.6"
"44874254000","167800","3281","37907.9"
"44875246000","167800","3281","37908.7"
"44876360000","167800","3281","37909.1"
"44877353000","167800","3281","37909.8"
"44878211000","167800","3281","37910.2"
"44879205000","167800","3281","37911.0"
"44880064000","167800","3281","37911.3"
"44881319000","167800","3281","37912.1"
"44882178000","167800","3281","37912.4"
"44883171000","167800","3281","37913.2"
"44884030000","167800","3281","37913.6"
"44885023000","167800","3281","37913.9"
"44886079000","167800","3281","37914.7"
"44887130000","167800","3281","37915.0"
"44887988000","167800","3281","37915.8"
"44888987000","167800","3281","37916.2"
"44889845000","167800","3281","37916.9"
"44891099000","167800","3280","37917.3"
"44891958000","167800","3280","37918.1"
"44892952000","167800","3280","37918.4"
"44893810000","167800","3280","37919.2"
"44894802000","167800","3280","37919.5"
"44895916000","167800","3280","37920.3"
"44896910000","167800","3280","37920.7"
"44897769000","167800","3280","37921.0"
"44898762000","167800","3280","37921.8"
"44899621000","167800","3280","37922.1"
"44900875000","167800","3280","37922.9"
"44901733000","167800","3280","37923.3"
"44902726000","167800","3280","37924.0"
"44903584000","167800","3280","37924.4"
"44904578000","167800","3280","37925.2"
"44905634000","167800","3280","37925.5"
"44906686000","167800","3280","37926.3"
"44907544000","167800","3280","37926.6"
"44908538000","167800","3280","37927.0"
"44909397000","167800","3280","37927.8"
"44910651000","167800","3280","37928.5"
"44911509000","167800","3280","37928.9"
"44912503000","167800","3280","37929.2"
"44913362000","167800","3280","37930.0"
"44914354000","167800","3280","37930.4"
"44915467000","167800","3280","37931.1"
"44916461000","167800","3280","37931.5"
"44917320000","167800","3280","37932.3"
"44918313000","167800","3280","37932.6"
"44919171000","167800","3280","37933.0"
"44920420000","167800","3280","37933.7"
"44921284000","167800","3280","37934.1"
"44922277000","167800","3280","37934.9"
"44923136000","167800","3281","37935.2"
"44924129000","167800","3281","37936.0"
"44925243000","167800","3281","37936.3"
"44926236000","167800","3281","37937.1"
"44927095000","167800","3281","37937.5"
"44928089000","167800","3281","37938.2"
"44928947000","167800","3281","37938.6"
"44930200000","167800","3281","37939.3"
"44931064000","167800","3281","37939.7"
"44932058000","167800","3281","37940.5"
"44932917000","167800","3281","37940.8"
"44933910000","167800","3281","37941.2"
"44935024000","167800","3281","37941.9"
"44936018000","167800","3281","37942.3"
"44936877000","167800","3281","37943.1"
"44937870000","167800","3281","37943.4"
"44938728000","167800","3281","37944.2"
"44939977000","167800","3281","37944.6"
"44940840000","167800","3281","37945.3"
"44941833000","167800","3281","37945.7"
"44942691000","167800","3281","37946.0"
"44943684000","167800","3281","37946.8"
"44944798000","167800","3281","37947.2"
"44945792000","167800","3281","37947.9"
"44946651000","167800","3281","37948.3"
"44947643000","167800","3281","37949.1"
"44948501000","167800","3281","37949.4"
"44949751000","167800","3281","37950.2"
"44950615000","167800","3281","37950.5"
"44951609000","167800","3281","37951.3"
"44952467000","167800","3281","37951.7"
"44953460000","167800","3281","37952.0"
"44954574000","169100","3281","37952.8"
"44955567000","169100","3282","37953.5"
"44956425000","169100","3282","37953.9"
"44957418000","169100","3281","37954.3"
"44958277000","169100","3281","37955.0"
"44959525000","169100","3281","37955.4"
"44960383000","169100","3281","37956.1"
"44961382000","169100","3281","37956.5"
"44962240000","169100","3281","37956.9"
"44963233000","169100","3281","37957.6"
"44964347000","169100","3281","37958.0"
"44965339000","169100","3281","37958.8"
"44966197000","169100","3281","37959.1"
"44967190000","169100","3281","37959.9"
"44968048000","169100","3281","37960.2"
"44969298000","169100","3281","37961.0"
"44970156000","169100","3281","37961.4"
"44971154000","169100","3281","37962.1"
"44972053000","169100","3281","37962.5"
"44973047000","169100","3281","37963.2"
"44974160000","169100","3281","37963.6"
"44975153000","169100","3281","37964.4"
"44976012000","169100","3281","37964.7"
"44977006000","169100","3281","37965.5"
"44977865000","169100","3281","37965.9"
"44979113000","169100","3281","37966.6"
"44979971000","169100","3281","37967.0"
"44980971000","169100","3281","37967.3"
"44981829000","169100","3281","37968.1"
"44982823000","169100","3281","37968.5"
"44983879000","169100","3281","37969.2"
"44984929000","169100","3281","37969.6"
"44985787000","169100","3281","37970.3"
"44986781000","169100","3281","37970.7"
"44987640000","169100","3281","37971.1"
"44988889000","169100","3281","37971.8"
"44989748000","169100","3281","37972.2"
"44990747000","169100","3281","37972.9"
"44991605000","169100","3281","37973.3"
"44992598000","169100","3281","37974.1"
"44993712000","169100","3281","37974.4"
"44994705000","169100","3281","37975.2"
"44995563000","169100","3281","37975.6"
"44996557000","169100","3281","37976.3"
"44997415000","169100","3281","37976.7"
"44998664000","169100","3281","37977.4"
"44999523000","169100","3281","37977.8"
"45000522000","169100","3281","37978.6"
"45001381000","169100","3281","37978.9"
"45002373000","169100","3281","37979.3"
"45003486000","169100","3281","37980.0"
"45004480000","169100","3280","37980.4"
"45005339000","169100","3280","37981.2"
"45006332000","169100","3280","37981.5"
"45007191000","169100","3280","37981.9"
"45008440000","169100","3280","37982.6"
"45009298000","169100","3280","37983.4"
"45010292000","169100","3280","37983.8"
"45011156000","169100","3280","37984.1"
"45012149000","169100","3280","37984.9"
"45013262000","169100","3280","37985.3"
"45014260000","169100","3280","37986.0"
"45015118000","169100","3280","37986.4"
"45016112000","169100","3280","37987.1"
"45016971000","169100","3280","37987.5"
"45018220000","169100","3280","37988.3"
"45019078000","169100","3280","37988.6"
"45020071000","169100","3280","37989.4"
"45020935000","169100","3281","37989.8"
"45021928000","169100","3280","37990.1"
"45023041000","169100","3281","37990.9"
"45024035000","169100","3281","37991.2"
"45024893000","169100","3281","37992.0"
"45025886000","169100","3281","37992.4"
"45026744000","169100","3281","37993.1"
"45027993000","169100","3281","37993.5"
"45028851000","169100","3281","37994.2"
"45029843000","169100","3281","37994.6"
"45030707000","169100","3281","37995.0"
"45031700000","169100","3281","37995.7"
"45032757000","169100","3280","37996.1"
"45033807000","169100","3280","37996.8"
"45034665000","169100","3280","37997.2"
"45035659000","169100","3280","37998.0"
"45036517000","169100","3280","37998.3"
"45037767000","168700","3280","37999.1"
"45038626000","168700","3281","37999.5"
"45039619000","168700","3281","38000.2"
"45040484000","168700","3281","38000.6"
"45041477000","168700","3281","38000.9"
"45042590000","168700","3281","38001.7"
"45043584000","168700","3281","38002.5"
"45044443000","168700","3281","38002.8"
"45045436000","168700","3281","38003.2"
"45046295000","168700","3281","38004.0"
"45047544000","168700","3281","38004.3"
"45048402000","168700","3281","38005.1"
"45049394000","168700","3281","38005.4"
"45050253000","168700","3281","38005.8"
"45051251000","168700","3281","38006.6"
"45052364000","168700","3281","38006.9"
"45053358000","168700","3281","38007.7"
"45054216000","168700","3281","38008.0"
"45055209000","168700","3281","38008.8"
"45056073000","168700","3281","38009.2"
"45057322000","168700","3281","38009.9"
"45058181000","168700","3281","38010.3"
"45059175000","168700","3281","38011.0"
"45060034000","168700","3281","38011.4"
"45061033000","168700","3281","38012.2"
"45062147000","168700","3281","38012.5"
"45063141000","168700","3282","38013.3"
"45064000000","168700","3282","38013.7"
"45064994000","168700","3281","38014.0"
"45065852000","168700","3282","38014.8"
"45067043000","168700","3281","38015.1"
"45067959000","168700","3281","38015.9"
"45068953000","168700","3281","38016.3"
"45069811000","168700","3281","38017.0"
"45070810000","168700","3281","38017.4"
"45071923000","168700","3281","38018.1"
"45072917000","168700","3281","38018.5"
"45073775000","168700","3281","38018.9"
"45074768000","168700","3281","38019.6"
"45075627000","168700","3281","38020.0"
"45076875000","168700","3281","38020.7"
"45077734000","168700","3281","38021.1"
"45078727000","168700","3281","38021.9"
"45079585000","168700","3281","38022.2"
"45080584000","168700","3281","38023.0"
"45081697000","168700","3281","38023.3"
"45082691000","168700","3281","38024.1"
"45083549000","168700","3281","38024.5"
"45084543000","168700","3281","38025.2"
"45085402000","168700","3281","38025.6"
"45086651000","168700","3281","38026.4"
"45087509000","168700","3282","38026.7"
"45088503000","168700","3281","38027.1"
"45089362000","168700","3281","38027.9"
"45090355000","168700","3281","38028.2"
"45091473000","168700","3281","38029.0"
"45092467000","168700","3281","38029.3"
"45093325000","168700","3281","38030.1"
"45094318000","168700","3281","38030.5"
"45095177000","168700","3281","38030.8"
"45096426000","168700","3281","38031.6"
"45097285000","168700","3281","38031.9"
"45098283000","168700","3281","38032.7"
"45099141000","168700","3281","38033.1"
"45100135000","168700","3281","38033.8"
"45101255000","168700","3281","38034.2"
"45102248000","168700","3281","38034.9"
"45103107000","168700","3281","38035.3"
"45104101000","168700","3281","38036.1"
"45104959000","168700","3281","38036.4"
"45106208000","168700","3281","38037.2"
"45107067000","168700","3281","38037.5"
"45108061000","168700","3281","38038.3"
"45108920000","168700","3281","38038.7"
"45109913000","168700","3281","38039.0"
"45111032000","168700","3281","38039.8"
"45112026000","168700","3281","38040.1"
"45112884000","168700","3281","38040.9"
"45113877000","168700","3281","38041.3"
"45114735000","168700","3281","38041.6"
"45115984000","168700","3281","38042.4"
"45116843000","168700","3281","38042.8"
"45117836000","168700","3281","38043.5"
"45118694000","168700","3281","38043.9"
"45119687000","168700","3281","38044.7"
"45120806000","168700","3281","38045.0"
"45121800000","168300","3281","38045.8"
"45122659000","168300","3281","38046.1"
"45123652000","168300","3281","38046.9"
"45124511000","168300","3281","38047.3"
"45125760000","168300","3281","38048.0"
"45126619000","168300","3281","38048.4"
"45127613000","168300","3281","38049.1"
"45128472000","168300","3281","38049.5"
"45129465000","168300","3281","38049.9"
"45130584000","168300","3281","38050.6"
"45131578000","168300","3281","38051.0"
"45132437000","168300","3281","38051.7"
"45133431000","168300","3281","38052.1"
"45134288000","168300","3281","38052.5"
"45135538000","168300","3281","38053.2"
"45136396000","168300","3281","38054.0"
"45137390000","168300","3281","38054.3"
"45138248000","168300","3280","38054.7"
"45139241000","168300","3280","38055.5"
"45140359000","168300","3281","38055.8"
"45141358000","168300","3281","38056.6"
"45142217000","168300","3281","38057.0"
"45143210000","168300","3281","38057.7"
"45144069000","168300","3281","38058.1"
"45145319000","168300","3281","38058.8"
"45146177000","168300","3281","38059.2"
"45147170000","168300","3281","38060.0"
"45148029000","168300","3281","38060.3"
"45149023000","168300","3281","38061.1"
"45150137000","168300","3281","38061.4"
"45151136000","168300","3281","38062.2"
"45151995000","168300","3281","38062.6"
"45152988000","168300","3281","38062.9"
"45153847000","168300","3281","38063.7"
"45155096000","168300","3281","38064.5"
"45155955000","168300","3281","38064.8"
"45156947000","168300","3281","38065.2"
"45157806000","168300","3281","38065.9"
"45158800000","168300","3281","38066.3"
"45159913000","168300","3281","38067.1"
"45160910000","168300","3281","38067.4"
"45161769000","168300","3281","38067.8"
"45162762000","168300","3281","38068.5"
"45163620000","168300","3281","38068.9"
"45164869000","168300","3281","38069.7"
"45165727000","168300","3281","38070.0"
"45166720000","168300","3281","38070.8"
"45167579000","168300","3281","38071.2"
"45168572000","168300","3281","38071.9"
"45169685000","168300","3281","38072.3"
"45170685000","168300","3281","38073.0"
"45171544000","168300","3281","38073.4"
"45172538000","168300","3281","38074.2"
"45173397000","168300","3281","38074.5"
"45174645000","168300","3281","38075.3"
"45175504000","168300","3281","38075.6"
"45176496000","168300","3281","38076.0"
"45177355000","168300","3281","38076.8"
"45178349000","168300","3281","38077.1"
"45179462000","168300","3281","38077.9"
"45180455000","168300","3281","38078.2"
"45181319000","168300","3281","38079.0"
"45182317000","168300","3281","38079.4"
"45183175000","168300","3281","38079.7"
"45184423000","168300","3281","38080.5"
"45185282000","168300","3281","38081.3"
"45186275000","168300","3281","38081.6"
"45187134000","168300","3281","38082.0"
"45188128000","168300","3281","38082.7"
"45189242000","168300","3281","38083.1"
"45190235000","168300","3281","38083.9"
"45191099000","168300","3281","38084.2"
"45192093000","168300","3281","38085.0"
"45192952000","168300","3281","38085.4"
"45194201000","168300","3281","38086.1"
"45195059000","168300","3281","38086.5"
"45196053000","168300","3281","38087.2"
"45196912000","168300","3281","38087.6"
"45197904000","168300","3281","38088.0"
"45199019000","168300","3281","38088.7"
"45200012000","168300","3281","38089.1"
"45200877000","168300","3281","38089.8"
"45201871000","168300","3281","38090.2"
"45202729000","168300","3281","38091.0"
"45203978000","168300","3281","38091.3"
"45204837000","169000","3281","38092.1"
"45205829000","169000","3281","38092.4"
"45206688000","169000","3281","38092.8"
"45207681000","169000","3281","38093.6"
"45208794000","169000","3281","38094.3"
"45209788000","169000","3281","38094.7"
"45210652000","169000","3281","38095.1"
"45211644000","169000","3281","38095.8"
"45212503000","169000","3281","38096.2"
"45213752000","169000","3281","38096.9"
"45214610000","169000","3281","38097.3"
"45215603000","169000","3281","38098.1"
"45216462000","169000","3281","38098.4"
"45217457000","169000","3281","38099.2"
"45218513000","169000","3281","38099.5"
"45219564000","169000","3281","38100.3"
"45220423000","169000","3281","38100.7"
"45221422000","169000","3281","38101.4"
"45222281000","169000","3281","38101.8"
"45223530000","169000","3281","38102.5"
"45224393000","169000","3281","38102.9"
"45225385000","169000","3281","38103.3"
"45226243000","169000","3281","38104.0"
"45227236000","169000","3281","38104.4"
"45228350000","169000","3281","38105.2"
"45229343000","169000","3281","38105.5"
"45230202000","169000","3281","38105.9"
"45231201000","169000","3281","38106.6"
"45232059000","169000","3281","38107.0"
"45233308000","169000","3281","38107.8"
"45234167000","169000","3281","38108.1"
"45235160000","169000","3281","38108.9"
"45236019000","169000","3281","38109.3"
"45237012000","169000","3281","38110.0"
"45238126000","169000","3281","38110.4"
"45239120000","169000","3281","38111.1"
"45239979000","169000","3281","38111.5"
"45240978000","169000","3281","38112.3"
"45241837000","169000","3281","38112.6"
"45243086000","169000","3281","38113.4"
"45243945000","169000","3281","38113.7"
"45244939000","169000","3281","38114.1"
"45245797000","169000","3281","38114.9"
"45246790000","169000","3281","38115.2"
"45247904000","169000","3281","38116.0"
"45248898000","169000","3281","38116.3"
"45249756000","169000","3281","38117.1"
"45250754000","169000","3281","38117.5"
"45251612000","169000","3281","38117.8"
"45252861000","169000","3281","38118.6"
"45253719000","169000","3281","38118.9"
"45254712000","169000","3281","38119.7"
"45255571000","169000","3281","38120.1"
"45256565000","169000","3281","38120.8"
"45257678000","169000","3281","38121.2"
"45258672000","169000","3281","38122.0"
"45259530000","169000","3281","38122.3"
"45260528000","169000","3281","38123.1"
"45261387000","169000","3281","38123.5"
"45262636000","169000","3281","38124.2"
"45263494000","169000","3281","38124.6"
"45264487000","169000","3281","38125.3"
"45265346000","169000","3281","38125.7"
"45266344000","169000","3281","38126.1"
"45267401000","169000","3281","38126.8"
"45268452000","169000","3281","38127.2"
"45269310000","169000","3281","38127.9"
"45270303000","169000","3281","38128.3"
"45271166000","169000","3281","38128.7"
"45272416000","169000","3280","38129.4"
"45273274000","169000","3280","38130.2"
"45274267000","169000","3281","38130.5"
"45275125000","169000","3280","38130.9"
"45276119000","169000","3280","38131.7"
"45277232000","169000","3280","38132.0"
"45278226000","169000","3280","38132.8"
"45279084000","169000","3280","38133.1"
"45280078000","169000","3281","38133.9"
"45280942000","169000","3281","38134.3"
"45282191000","169000","3281","38135.0"
"45283050000","169000","3281","38135.4"
"45284043000","169000","3281","38136.2"
"45284901000","169000","3281","38136.5"
"45285893000","169000","3281","38136.9"
"45287008000","169000","3281","38137.6"
"45288001000","169000","3281","38138.0"
"45288859000","168300","3281","38138.8"
"45289852000","168300","3281","38139.1"
"45290716000","168300","3281","38139.9"
