Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"603479000","3529400","3273","338881.2",""
"604389000","3526400","3273","338891.5",""
"605233000","3526400","3272","338901.4",""
"606076000","3526400","3272","338911.3",""
"606920000","3526400","3272","338921.2",""
"608013000","3526400","3272","338933.9",""
"608919000","3527900","3272","338944.2",""
"609762000","3527900","3272","338954.1",""
"610611000","3527900","3272","338964.0",""
"611455000","3527900","3272","338974.0",""
"612549000","3527900","3272","338986.6",""
"613451000","3526400","3273","338997.0",""
"614294000","3526400","3273","339006.9",""
"615138000","3526400","3273","339016.8",""
"615983000","3526400","3273","339026.7",""
"617076000","3526400","3273","339039.4",""
"617978000","3530400","3273","339049.7",""
"618820000","3530400","3273","339059.6",""
"619665000","3530400","3273","339069.5",""
"620509000","3530400","3272","339079.4",""
"621608000","3530400","3273","339092.1",""
"622510000","3552500","3273","339102.8",""
"623355000","3552500","3273","339112.3",""
"624199000","3552500","3273","339122.3",""
"625043000","3552500","3273","339132.2",""
"626136000","3552500","3273","339144.9",""
"627037000","3529900","3273","339155.6",""
"627882000","3529900","3273","339165.1",""
"628724000","3529900","3273","339175.0",""
"629568000","3529900","3273","339184.9",""
"630667000","3529900","3273","339197.6",""
"631569000","3526900","3273","339208.3",""
"632413000","3526900","3273","339218.2",""
"633257000","3526900","3273","339227.7",""
"634102000","3526900","3273","339237.6",""
"635195000","3526900","3273","339250.3",""
"636095000","3530400","3273","339261.0",""
"636939000","3530400","3273","339271.0",""
"637784000","3530400","3273","339280.5",""
"638628000","3530400","3272","339290.4",""
"639720000","3530400","3272","339303.1",""
"640628000","3525900","3273","339313.8",""
"641471000","3525900","3273","339323.7",""
